年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,66.35,2.57,11.92,3.7,1.3
2019,56.54,1.87,9.51,2.89,0.9
2018,50.81,1.78,9.35,2.85,0.9
2017,49.43,2.47,13.39,3.96,1.0
2016,38.34,1.36,8.13,2.29,0.5
2015,34.59,1.36,8.14,2.28,0.7
2014,33.7,1.55,9.42,2.6,1.2
2013,31.79,1.3,8.6,2.25,1.2
