年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-13.78,-7.34,-29.67,-27.01,0.0
2019,-82.59,-7.76,-29.75,-27.71,0.0
2018,-65.15,-7.06,-26.21,-25.21,0.0
2017,-52.93,-8.06,-24.59,-23.93,0.0
2016,-39.13,-6.51,-16.64,-16.28,0.0
2015,-28.03,-5.66,-21.82,-21.4,0.0
2014,-18.62,-4.46,-39.55,-38.57,0.0
2013,-11.95,-3.11,-31.79,-30.83,0.0
2012,-7.56,-1.95,-38.15,-36.55,0.0
