年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,321.5,2.8,7.94,1.8,1.0
2019,237.8,-16.61,-35.01,-7.56,0.0
2018,492.4,1.39,4.74,1.49,0.67
2017,479.2,1.56,3.89,1.37,0.58
2016,464.6,0.91,2.22,0.91,0.5
2015,469.1,2.29,4.86,1.93,0.9
2014,449.8,1.51,3.57,1.54,0.7
2013,442.2,1.62,3.04,1.36,0.7
