年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.48,0.1,0.65,0.77,0.2
2019,7.3,0.12,0.75,0.6,0.25
2018,7.57,0.6,3.77,2.07,0.45
2017,6.82,0.46,2.85,1.59,0.45
2016,7.13,1.06,6.37,3.09,0.6
2015,6.33,0.57,3.25,1.77,0.5
2014,6.47,1.27,7.65,3.91,0.6
2013,4.78,1.4,9.28,4.45,0.3
