季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,58.09,0.95,4.41,3.22
2020Q4,52.54,0.94,4.76,3.33
2020Q3,47.09,0.33,1.85,1.24
2020Q2,45.43,0.38,2.24,1.43
2020Q1,49.32,0.25,1.46,0.89
2019Q4,47.86,0.49,2.71,1.62
2019Q3,45.09,0.37,2.08,1.23
2019Q2,43.03,0.37,2.08,1.23
2019Q1,42.36,0.25,1.4,0.85
2018Q4,41.01,0.04,0.24,0.15
2018Q3,40.79,0.18,1.04,0.68
2018Q2,39.73,0.14,0.8,0.53
2018Q1,43.61,0.16,0.84,0.56
2017Q4,42.54,0.17,0.93,0.62
2017Q3,41.75,0.29,1.57,1.02
2017Q2,40.25,0.34,1.84,1.19
2017Q1,43.02,0.3,1.56,1.02
2016Q4,41.53,0.44,2.37,1.53
2016Q3,39.61,0.29,1.67,1.05
2016Q2,38.12,0.39,2.26,1.61
2016Q1,40.07,0.19,1.09,0.93
2015Q4,39.11,0.26,1.53,1.33
2015Q3,37.86,0.21,1.2,1.03
2015Q2,36.82,0.36,2.04,1.78
2015Q1,38.77,0.26,1.34,1.21
2014Q4,37.56,0.17,0.92,0.82
2014Q3,36.72,0.32,1.72,1.5
2014Q2,35.21,0.35,1.8,1.58
