年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.41,1.76,9.46,4.64,1.2
2019,4.23,2.54,13.62,5.76,1.0
2018,3.96,3.16,17.82,7.73,1.5
2017,2.65,1.43,8.68,4.71,0.6
2016,2.2,0.43,2.66,1.66,0.5
2015,2.38,1.18,7.06,4.13,0.8
2014,2.2,1.16,7.12,4.28,0.8
2013,1.9,0.67,4.35,2.66,0.58
