季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.89,0.03,0.28,0.23
2020Q4,1.34,0.51,4.97,3.86
2020Q3,0.52,0.21,2.21,1.71
2020Q2,0.16,0.01,0.1,0.08
2020Q1,0.14,-0.09,-0.97,-0.81
2019Q4,0.3,0.0,-0.81,-0.67
2019Q3,0.44,0.02,0.17,0.14
2019Q2,0.41,0.08,0.85,0.71
2019Q1,0.27,-0.02,-0.2,-0.17
2018Q4,0.3,0.04,0.41,0.34
2018Q3,0.24,0.1,1.07,0.86
2018Q2,0.063,0.1,1.01,0.81
2018Q1,-0.1,-0.08,-0.8,-0.65
2017Q4,0.029,-0.03,-0.27,-0.23
2017Q3,0.075,-0.03,-0.3,-0.23
2017Q2,0.12,-0.05,-0.48,-0.37
2017Q1,0.2,-0.1,-1.03,-0.82
2016Q4,0.37,-0.01,-0.13,-0.11
2016Q3,0.41,-0.01,-0.14,-0.12
2016Q2,0.43,0.06,0.56,0.47
2016Q1,0.37,0.05,0.51,0.43
2015Q4,0.29,0.02,0.17,0.14
2015Q3,0.23,0.11,1.06,0.86
2015Q2,0.05,0.0,0.0,0.0
2015Q1,1.1,-0.1,-0.91,-0.75
2014Q4,1.26,0.84,8.0,6.49
2014Q3,-0.1,0.06,0.62,0.5
2014Q2,-0.2,-0.04,-0.39,-0.31
