季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,13.24,1.38,5.1,1.63
2020Q4,11.87,0.91,3.52,1.1
2020Q3,11.12,2.02,8.23,2.32
2020Q2,9.11,1.74,7.02,2.01
2020Q1,11.35,1.19,4.73,1.51
2019Q4,10.17,0.68,2.8,0.88
2019Q3,9.48,1.09,4.65,1.37
2019Q2,8.4,1.59,6.6,2.02
2019Q1,10.5,1.08,4.38,1.8
2018Q4,9.42,0.17,0.72,0.37
2018Q3,9.17,0.86,3.68,1.62
2018Q2,8.31,1.37,5.63,2.41
2018Q1,10.91,1.68,6.74,3.21
2017Q4,9.25,0.61,2.57,1.26
2017Q3,8.79,1.16,5.05,2.22
2017Q2,7.64,1.36,5.7,2.54
2017Q1,10.55,1.43,5.82,2.79
2016Q4,9.13,0.55,2.33,1.12
2016Q3,8.79,0.93,4.03,1.75
2016Q2,7.86,1.42,5.96,2.45
2016Q1,10.13,2.08,8.72,3.73
2015Q4,8.07,0.71,3.13,1.4
2015Q3,7.57,0.88,4.0,1.66
2015Q2,6.7,1.3,5.73,2.32
2015Q1,9.28,1.49,6.38,2.81
2014Q4,7.8,0.65,2.92,1.3
2014Q3,7.13,1.1,5.19,2.18
2014Q2,6.03,1.19,5.42,2.3
