年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,39.66,11.53,27.25,17.66,7.5
2019,35.7,10.27,32.82,20.37,6.5
2018,30.26,7.03,19.87,13.28,5.0
2017,27.66,7.32,17.8,12.43,5.5
2016,27.99,8.77,23.42,15.51,6.0
2015,23.56,7.05,20.0,12.97,5.0
2014,20.66,6.02,18.53,12.79,4.5
2013,17.15,3.63,10.97,8.15,3.0
