年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,56.12,5.64,13.86,9.81,2.0
2019,47.96,2.82,9.19,6.65,1.0
2018,44.17,2.87,11.52,8.19,1.5
2017,37.01,2.82,11.84,8.04,0.5
2016,37.65,4.16,17.75,11.75,3.0
2015,30.59,3.55,15.86,9.11,2.0
2014,27.14,4.51,20.78,9.89,2.5
2013,29.1,3.62,16.93,8.58,4.8
