季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.37,-0.24,-5.02,-4.14
2020Q4,-1.31,-0.13,-2.51,-2.07
2020Q3,-1.28,-0.15,-2.89,-2.41
2020Q2,-1.24,-0.25,-4.74,-4.06
2020Q1,-1.18,-0.18,-3.23,-2.7
2019Q4,-1.13,-0.24,-4.1,-3.36
2019Q3,-1.07,-0.22,-3.6,-3.0
2019Q2,-1.02,-0.24,-3.84,-3.22
2019Q1,-0.96,-0.27,-4.24,-3.61
2018Q4,-0.88,-0.5,-7.35,-6.33
2018Q3,-0.77,-0.33,-4.6,-3.91
2018Q2,-0.68,6.38,152.2,85.31
2018Q1,-2.34,-0.35,-29.86,-5.83
2017Q4,-2.24,-0.29,-19.61,-4.69
2017Q3,-2.18,-0.22,-13.09,-3.42
2017Q2,-2.12,-0.42,-20.86,-6.03
2017Q1,-2.01,-0.55,-21.86,-6.98
2016Q4,-1.87,-0.15,-5.19,-1.72
2016Q3,-1.84,-0.54,-16.97,-5.89
2016Q2,-1.7,-0.5,-13.48,-5.12
2016Q1,-1.57,-0.46,-11.02,-4.39
2015Q4,-1.45,-0.25,-18.52,-8.07
2015Q3,-1.37,0.11,2.44,1.18
2015Q2,-1.4,-0.4,-8.24,-4.07
2015Q1,-1.3,-0.31,-5.97,-2.96
2014Q4,-1.18,-0.22,-4.04,-2.09
2014Q3,-1.12,-0.36,-6.29,-3.51
2014Q2,-1.03,-0.39,-6.33,-3.67
