年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-3.51,0.03,-0.46,0.96,0.0
2019,-12.98,-0.22,-1.12,1.02,0.0
2018,16.16,0.33,3.81,1.44,0.21
2017,16.64,0.4,4.26,1.53,0.22
2016,2.06,0.1,1.2,0.54,0.0
2015,28.72,1.06,10.62,3.29,0.46
2014,-38.71,-0.14,-1.16,0.63,0.0
2013,-31.61,-0.25,-1.79,0.53,0.0
