季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1652.0,1.01,4.84,0.3
2020Q4,1454.0,0.34,1.73,0.1
2020Q3,1389.0,0.84,4.62,0.26
2020Q2,1220.0,0.34,2.0,0.11
2020Q1,1361.0,0.62,3.36,0.19
2019Q4,1247.0,0.24,1.24,0.07
2019Q3,1200.0,0.91,4.81,0.28
2019Q2,1024.0,0.44,2.61,0.15
2019Q1,1135.0,0.57,3.33,0.19
2018Q4,1029.0,0.25,1.51,0.08
2018Q3,982.6,0.48,2.96,0.17
2018Q2,890.1,0.5,3.02,0.18
2018Q1,1007.0,0.63,3.77,0.23
2017Q4,885.7,0.32,2.02,0.12
2017Q3,822.8,0.6,4.02,0.23
2017Q2,706.5,0.47,3.2,0.18
2017Q1,780.3,0.52,3.57,0.21
2016Q4,678.1,0.24,1.61,0.09
2016Q3,631.1,0.5,3.16,0.19
2016Q2,540.8,0.43,2.73,0.16
2016Q1,753.7,0.36,2.33,0.14
2015Q4,688.1,0.62,4.05,0.24
2015Q3,589.0,0.47,3.31,0.2
2015Q2,511.8,0.45,3.18,0.2
2015Q1,684.4,0.59,4.17,0.26
2014Q4,586.7,0.14,0.95,0.06
2014Q3,567.6,0.53,3.99,0.25
2014Q2,479.5,1.25,9.83,0.69
