季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,95.2,1.72,2.01,0.92
2020Q4,92.35,1.33,1.51,0.66
2020Q3,90.13,1.42,1.7,0.71
2020Q2,87.76,-0.49,-0.64,-0.27
2020Q1,91.06,1.3,1.52,0.63
2019Q4,88.91,0.35,0.3,0.12
2019Q3,88.29,0.53,0.59,0.24
2019Q2,87.41,0.71,0.85,0.34
2019Q1,90.04,2.29,2.84,1.17
2018Q4,86.24,1.41,1.83,0.75
2018Q3,83.9,1.25,1.61,0.65
2018Q2,81.82,1.15,1.44,0.59
2018Q1,84.06,1.85,2.4,1.0
2017Q4,80.98,1.32,1.83,0.76
2017Q3,78.81,2.51,3.34,1.36
2017Q2,74.65,1.72,2.3,0.96
2017Q1,77.32,0.5,0.68,0.29
2016Q4,76.49,2.6,3.65,1.58
2016Q3,72.22,0.71,0.99,0.42
2016Q2,71.05,1.4,1.97,0.85
2016Q1,72.87,2.48,3.54,1.54
2015Q4,68.76,2.25,3.27,1.39
2015Q3,65.07,3.82,5.99,2.5
2015Q2,58.73,1.64,2.58,1.1
2015Q1,63.48,1.74,2.72,1.19
2014Q4,60.59,3.03,4.95,2.12
2014Q3,55.59,2.44,4.17,1.76
2014Q2,51.55,1.99,3.4,1.43
