季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.79,0.48,2.52,0.95
2020Q4,4.06,0.52,2.78,1.07
2020Q3,3.63,0.48,2.74,1.06
2020Q2,3.25,0.57,3.19,1.22
2020Q1,3.18,0.17,0.94,0.36
2019Q4,3.1,0.25,1.4,0.56
2019Q3,2.91,0.02,0.1,0.05
2019Q2,2.89,0.6,2.36,1.08
2019Q1,3.3,-0.46,-2.38,-1.1
2018Q4,3.65,0.02,0.09,0.04
2018Q3,3.65,0.58,2.93,1.34
2018Q2,3.22,0.56,2.85,1.37
2018Q1,3.02,0.2,1.0,0.51
2017Q4,2.87,0.18,0.87,0.44
2017Q3,2.75,0.22,1.15,0.56
2017Q2,2.6,-0.06,-0.32,-0.15
2017Q1,2.64,0.09,0.46,0.22
2016Q4,2.58,0.3,1.44,0.63
2016Q3,2.43,-0.44,-2.34,-0.91
2016Q2,2.66,-0.64,-2.84,-1.13
2016Q1,2.96,0.0,-0.01,0.0
2015Q4,2.96,0.36,1.65,0.62
2015Q3,2.81,-0.34,-1.5,-0.58
2015Q2,2.96,-0.36,-1.55,-0.66
2015Q1,3.58,0.06,0.25,0.11
2014Q4,3.55,0.34,1.45,0.65
2014Q3,3.44,0.3,1.34,0.63
2014Q2,3.3,0.15,0.7,0.36
