季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.22,0.68,3.56,2.02
2020Q4,2.95,0.52,2.78,1.61
2020Q3,2.75,0.7,3.94,2.29
2020Q2,2.48,0.72,4.02,2.28
2020Q1,2.9,0.78,4.29,2.52
2019Q4,2.59,0.72,4.11,2.61
2019Q3,2.32,0.66,3.93,2.64
2019Q2,1.73,0.85,5.15,3.62
2019Q1,1.78,0.45,2.69,1.93
2018Q4,1.61,0.36,2.25,1.6
2018Q3,1.47,0.44,2.91,2.03
2018Q2,1.3,0.5,3.25,2.33
2018Q1,1.49,0.22,1.45,1.02
2017Q4,1.38,0.36,2.42,1.66
2017Q3,1.25,0.34,2.34,1.59
2017Q2,1.12,0.28,1.95,1.33
2017Q1,1.4,0.25,1.67,1.13
2016Q4,1.3,0.42,2.86,1.91
2016Q3,1.16,0.21,1.48,1.0
2016Q2,1.08,0.36,2.43,1.65
2016Q1,1.33,0.17,1.16,0.79
2015Q4,1.26,0.37,2.5,1.67
2015Q3,1.14,0.32,2.25,1.44
2015Q2,1.01,0.19,1.28,0.84
2015Q1,1.33,0.23,1.53,1.02
2014Q4,1.24,0.46,3.14,1.96
2014Q3,1.06,0.5,3.62,2.23
2014Q2,0.87,0.37,2.69,1.79
