年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.61,4.22,10.51,6.4,3.0
2019,8.53,6.09,15.91,9.98,4.1
2018,6.51,4.7,12.4,8.2,3.0
2017,7.49,7.49,19.05,12.96,6.0
2016,7.17,9.5,25.71,17.31,7.0
2015,5.11,7.44,24.59,14.59,0.0
