年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,709.9,3.29,9.65,0.74,0.4
2019,612.4,3.05,12.6,0.73,0.6
2018,482.4,2.54,12.09,0.64,0.0
2017,440.8,2.4,10.3,0.65,0.8
2016,409.3,2.73,11.57,0.75,0.8
2015,347.6,2.75,11.69,0.79,0.6
2014,277.3,2.14,10.14,0.63,0.4
2013,233.8,1.74,8.05,0.52,0.4
