年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,6.98,4.33,20.18,16.35,4.0
2019,7.09,5.01,23.64,19.35,4.5
2018,6.65,4.82,23.43,19.29,4.3
2017,6.32,4.9,24.76,20.24,4.3
2016,5.7,4.38,23.06,19.01,3.9
2015,5.34,4.26,23.35,19.3,3.8
2014,4.84,4.0,23.02,18.69,3.3
2013,4.07,3.2,19.5,16.2,2.6
