年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,396.7,1.12,1.67,1.58,0.6
2019,389.6,1.75,2.63,1.64,0.4
2018,380.6,2.32,3.46,1.78,1.0
2017,365.2,1.12,1.68,1.08,0.84
2016,362.8,0.92,1.3,0.95,0.71
2015,364.3,1.57,2.07,1.38,1.12
2014,371.3,3.55,7.29,3.47,2.5
2013,372.2,4.53,25.18,7.2,3.15
