季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,29.74,2.18,3.77,1.35
2020Q4,27.02,1.88,3.37,1.16
2020Q3,24.69,2.36,4.39,1.45
2020Q2,22.16,2.22,4.06,1.34
2020Q1,24.68,2.13,3.98,1.33
2019Q4,22.07,1.71,3.27,1.47
2019Q3,20.14,1.56,3.08,2.15
2019Q2,18.23,1.15,2.2,1.58
2019Q1,24.14,1.27,2.35,1.74
2018Q4,22.85,1.37,2.59,1.88
2018Q3,21.52,1.37,2.64,1.87
2018Q2,19.84,1.15,2.15,1.54
2018Q1,20.96,1.33,2.4,1.76
2017Q4,20.4,1.34,2.49,1.79
2017Q3,20.04,1.4,2.62,1.83
2017Q2,18.31,0.98,1.83,1.27
2017Q1,19.71,1.48,2.67,1.83
2016Q4,18.29,1.17,2.2,1.47
2016Q3,16.79,1.55,2.93,1.91
2016Q2,14.95,1.7,3.05,2.06
2016Q1,20.81,1.65,2.81,2.02
2015Q4,18.78,1.31,2.28,1.51
2015Q3,17.48,2.02,4.15,2.42
2015Q2,15.22,2.05,4.1,2.44
2015Q1,20.74,2.3,4.48,2.77
2014Q4,18.18,1.73,3.47,2.16
2014Q3,16.38,2.37,4.98,3.05
2014Q2,13.79,2.14,4.49,2.76
