年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.08,4.0,7.37,6.27,2.6
2019,6.98,3.3,6.15,5.39,1.45
2018,8.03,6.56,11.63,10.08,5.63
2017,8.76,7.0,16.58,13.47,8.1
2016,6.95,4.08,10.4,7.29,3.63
2015,6.31,5.43,15.92,11.47,3.0
2014,5.26,4.69,15.66,13.2,3.42
2013,4.9,4.53,16.15,12.57,3.97
