季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,35.41,0.09,0.59,0.37
2020Q4,34.47,0.01,-0.09,0.02
2020Q3,34.36,-0.12,-1.0,-0.48
2020Q2,35.68,0.03,0.12,0.13
2020Q1,35.32,-0.11,-0.85,-0.38
2019Q4,36.49,-0.2,-1.4,-0.72
2019Q3,38.59,-0.1,-0.88,-0.42
2019Q2,39.69,,-0.03,0.05
2019Q1,43.59,0.08,0.6,0.44
2018Q4,42.74,0.09,0.76,0.52
2018Q3,42.13,0.16,0.93,0.61
2018Q2,40.38,0.12,0.81,0.53
2018Q1,44.5,0.04,0.42,0.3
2017Q4,43.99,0.14,1.01,0.65
2017Q3,42.65,0.16,1.14,0.77
2017Q2,40.93,0.15,1.05,0.66
2017Q1,43.22,0.12,0.84,0.57
2016Q4,41.87,0.14,0.81,0.57
2016Q3,40.85,0.05,0.21,0.19
2016Q2,40.34,0.1,0.43,0.32
2016Q1,45.85,0.07,0.42,0.32
2015Q4,45.07,0.17,1.07,0.75
2015Q3,42.9,0.23,1.49,1.03
2015Q2,40.21,0.13,0.94,0.67
