年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,119.0,2.96,6.81,2.17,1.2
2019,118.7,5.48,13.02,3.79,3.0
2018,75.73,5.19,15.09,4.04,3.0
2017,53.49,4.44,17.47,4.31,2.5
2016,40.1,2.45,10.47,2.33,1.2
2015,32.33,2.73,12.36,2.82,0.5
2014,35.97,5.49,23.87,5.74,3.6
2013,30.05,5.05,23.71,5.51,4.0
