年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.68,1.58,13.66,4.18,0.0
2019,2.12,1.31,11.31,4.07,0.6
2018,2.03,1.28,11.35,4.51,0.6
2017,0.75,-2.22,-17.08,-6.35,0.0
2016,-0.32,0.48,3.92,1.73,0.0
2015,-0.9,-2.76,-29.49,-8.05,0.0
2014,3.44,0.93,5.13,1.89,0.0
