年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,11.1,2.34,13.19,6.39,1.8
2019,9.96,2.03,12.09,5.99,1.7
2018,8.92,1.82,11.23,5.68,1.5
2017,8.71,2.02,12.76,6.58,1.6
2016,7.98,1.7,11.09,5.84,1.6
2015,7.87,1.84,12.0,6.44,1.3
2014,7.34,1.6,10.35,5.96,1.2
2013,7.21,1.34,8.58,5.58,1.2
