季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.23,0.05,0.42,0.28
2020Q4,8.0,-0.85,-6.64,-4.52
2020Q3,11.83,-1.16,-8.39,-5.5
2020Q2,17.02,4.27,34.81,19.47
2020Q1,-2.07,0.0,0.01,0.01
2019Q4,-2.08,-0.05,-0.42,-0.19
2019Q3,1.45,0.06,0.6,0.24
2019Q2,1.27,-0.02,-0.25,-0.1
2019Q1,0.39,-0.05,-0.44,-0.17
2018Q4,0.55,0.02,0.23,0.09
2018Q3,0.45,-0.24,-2.22,-0.92
2018Q2,1.28,-0.07,-0.6,-0.27
2018Q1,0.68,0.09,0.73,0.34
2017Q4,-0.81,-1.08,-9.02,-4.51
2017Q3,2.94,-0.01,-0.06,-0.03
2017Q2,2.96,0.04,0.25,0.13
2017Q1,3.53,0.04,0.31,0.16
2016Q4,3.39,0.1,0.71,0.36
2016Q3,3.02,0.09,0.72,0.36
2016Q2,2.71,0.06,0.45,0.22
2016Q1,2.5,0.02,0.12,0.06
2015Q4,2.45,0.08,0.63,0.3
2015Q3,2.23,-0.1,-0.82,-0.39
2015Q2,2.56,0.17,1.47,0.67
2015Q1,1.96,0.08,0.7,0.31
2014Q4,1.67,0.05,0.38,0.16
2014Q3,1.55,-0.04,-0.29,-0.12
2014Q2,1.69,-0.52,-4.35,-1.9
