年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.68,1.73,4.13,2.55,1.2
2019,8.26,1.4,3.73,2.53,1.23
2018,10.12,4.63,11.53,7.12,3.2
2017,8.8,5.4,15.39,8.65,3.01
2016,6.75,3.01,9.82,5.23,2.7
2015,5.77,1.71,7.42,3.86,1.56
2014,5.34,3.62,11.42,5.59,1.02
2013,3.65,0.28,1.09,0.83,0.5
