季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,318.2,1.83,5.89,2.43
2020Q4,355.5,0.86,2.77,1.16
2020Q3,335.6,1.29,4.17,1.69
2020Q2,305.8,1.48,4.99,1.95
2020Q1,271.8,0.68,1.85,0.73
2019Q4,331.2,1.03,3.29,1.28
2019Q3,307.3,1.34,4.3,1.64
2019Q2,275.6,1.03,3.18,1.28
2019Q1,320.0,0.63,1.94,0.78
2018Q4,305.5,1.08,3.46,1.24
2018Q3,280.1,1.14,3.79,1.3
2018Q2,253.4,0.76,2.36,0.87
2018Q1,245.4,0.45,1.4,0.55
2017Q4,232.2,0.99,3.16,1.18
2017Q3,209.6,-1.47,-4.67,-1.7
2017Q2,243.8,0.76,2.48,0.96
2017Q1,294.8,0.85,2.35,0.91
2016Q4,275.0,1.11,3.29,1.22
2016Q3,249.6,1.37,4.14,1.53
2016Q2,217.9,0.84,2.5,0.98
2016Q1,250.7,0.74,2.08,0.82
2015Q4,233.7,1.08,3.12,1.17
2015Q3,209.4,0.71,2.16,0.81
2015Q2,193.1,0.61,1.92,0.75
2015Q1,226.0,0.71,2.13,0.81
2014Q4,209.6,0.63,1.91,0.69
2014Q3,195.1,0.67,1.0,0.36
2014Q2,179.6,0.87,2.61,0.99
