年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,56.25,1.81,8.81,5.15,1.9
2019,55.58,1.86,9.15,6.1,1.7
2018,53.46,1.14,5.63,4.39,1.5
2017,54.59,1.65,8.22,6.61,1.3
2016,51.93,1.61,8.2,6.57,1.2
2015,50.28,1.8,9.3,7.24,1.3
2014,49.23,2.93,15.96,12.06,1.6
