季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,39.83,1.51,2.83,2.07
2020Q4,37.68,1.49,2.89,2.1
2020Q3,35.56,1.01,2.04,1.46
2020Q2,34.13,1.58,3.19,2.34
2020Q1,35.44,0.68,1.36,1.01
2019Q4,34.47,1.14,2.27,1.65
2019Q3,32.85,1.4,2.82,2.05
2019Q2,30.85,0.89,1.77,1.31
2019Q1,33.13,1.13,2.24,1.63
2018Q4,31.53,1.01,2.07,1.47
2018Q3,30.04,1.74,3.64,2.62
2018Q2,27.56,1.5,3.13,2.31
2018Q1,27.14,0.26,0.53,0.39
2017Q4,26.71,0.61,1.31,0.93
2017Q3,25.85,0.14,0.31,0.22
2017Q2,25.65,0.65,1.43,1.03
2017Q1,26.85,0.35,0.72,0.52
2016Q4,26.35,0.22,0.41,0.3
2016Q3,26.04,0.6,1.21,0.91
2016Q2,25.18,0.84,1.68,1.25
2016Q1,25.76,0.6,1.19,0.86
2015Q4,24.89,-0.69,-1.44,-1.02
2015Q3,25.94,-2.27,-4.48,-3.18
2015Q2,29.4,-0.25,-0.48,-0.34
2015Q1,32.07,-0.26,-0.49,-0.34
2014Q4,32.47,0.55,1.03,0.7
2014Q3,31.64,0.74,1.46,0.98
2014Q2,30.51,0.26,0.5,0.34
