年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.47,1.91,10.69,4.83,0.5
2019,-3.62,0.25,1.4,0.86,0.0
2018,-4.4,-1.38,-7.87,-3.62,0.0
2017,1.26,-1.32,-6.88,-3.77,0.0
2016,7.72,0.65,3.3,1.94,0.2
2015,5.11,-1.35,-6.89,-3.64,0.0
2014,12.18,0.37,1.79,1.14,0.15
2013,11.89,0.72,3.58,2.41,0.3
