年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.11,-4.5,-12.67,-6.45,1.2
2019,9.67,1.22,3.0,1.91,0.8
2018,9.18,0.8,1.96,1.3,0.6
