季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.77,-1.16,-4.24,-1.67
2020Q4,1.22,-0.64,-1.99,-0.91
2020Q3,1.44,-0.71,-2.42,-1.16
2020Q2,1.67,-0.47,-1.96,-0.81
2020Q1,1.97,0.56,2.53,1.12
2019Q4,1.79,-0.03,-0.16,-0.08
2019Q3,1.8,-0.21,-0.94,-0.6
2019Q2,1.87,0.32,1.34,1.1
2019Q1,2.33,0.01,0.06,0.05
2018Q4,2.32,0.49,2.0,1.61
2018Q3,2.17,0.91,3.76,2.67
2018Q2,1.89,0.46,1.81,1.34
2018Q1,3.06,0.14,0.5,0.4
2017Q4,3.02,1.84,6.04,4.05
2017Q3,2.54,3.12,13.23,7.36
2017Q2,1.7,0.52,2.41,1.49
2017Q1,2.5,0.35,1.46,1.03
2016Q4,2.42,1.88,8.23,5.35
2016Q3,1.99,1.25,6.52,4.02
2016Q2,1.68,1.29,6.09,4.06
2016Q1,1.62,0.44,2.06,1.54
2015Q4,1.52,2.4,11.38,8.63
2015Q2,1.18,1.26,,
2014Q4,1.19,0.86,4.34,2.82
2014Q2,0.82,,,
2013Q4,0.74,0.79,3.78,2.53
2013Q2,0.3,,,
2012Q4,0.45,0.69,4.64,2.76
