年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,63.02,5.42,21.3,10.82,5.0
2019,58.11,4.85,19.8,10.19,4.0
2018,55.42,4.64,19.66,10.19,4.0
2017,53.39,5.0,21.81,11.01,4.0
2016,45.24,1.4,6.11,3.29,3.5
2015,57.21,4.68,18.98,10.58,4.0
2014,55.5,4.74,19.3,10.9,4.0
2013,51.34,4.57,19.52,11.18,3.5
