季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.83,0.82,4.79,2.84
2020Q4,6.69,0.61,3.96,2.2
2020Q3,5.86,0.61,4.02,2.17
2020Q2,5.03,0.49,3.44,1.9
2020Q1,5.05,0.3,2.13,1.19
2019Q4,4.63,0.27,1.95,1.08
2019Q3,4.27,0.1,0.8,0.43
2019Q2,4.13,0.12,0.82,0.44
2019Q1,6.01,0.39,2.37,1.31
2018Q4,5.47,0.4,2.83,1.53
2018Q3,4.93,0.62,3.99,2.12
2018Q2,4.09,0.64,4.06,2.32
2018Q1,5.95,0.57,3.58,2.28
2017Q4,5.17,0.45,2.94,1.91
2017Q3,4.56,1.51,9.31,5.63
2017Q2,2.51,0.36,2.74,1.57
2017Q1,2.7,0.14,1.22,0.73
2016Q4,2.52,0.28,1.96,1.17
2016Q3,2.14,0.18,1.28,0.75
2016Q2,1.89,0.01,0.19,0.12
2016Q1,2.29,0.08,0.57,0.35
2015Q4,2.18,-0.04,-0.15,-0.09
2015Q3,2.19,0.26,1.77,0.98
2015Q2,1.84,0.13,0.88,0.45
2015Q1,1.92,0.02,0.12,0.06
2014Q4,1.9,0.15,1.07,0.53
2014Q3,1.73,0.31,2.22,1.07
2014Q2,1.38,0.02,0.16,0.08
