年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.18,0.94,11.76,7.2,0.0
2019,-0.17,,0.03,0.87,0.0
2018,-0.17,0.09,1.15,3.45,0.0
2017,-0.21,-0.71,-8.65,-4.85,0.0
2016,-0.37,-1.75,-17.92,-11.1,0.0
2015,-0.38,-1.78,-14.7,-8.67,0.0
2014,-0.048,-0.95,-7.5,-2.69,0.0
2013,-0.44,-1.28,-10.49,-3.25,0.0
