年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,96.39,1.64,10.26,2.81,1.1
2019,79.27,1.11,7.92,2.71,0.8
2018,62.1,0.61,5.18,1.8,0.4
2017,67.9,1.33,10.0,3.05,0.2
2016,47.64,0.53,4.51,1.64,0.37
2015,46.97,0.66,5.42,2.15,0.49
2014,45.99,0.85,6.8,2.85,0.6
2013,36.58,0.62,5.21,2.3,0.45
