季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.31,0.8,4.48,2.49
2020Q4,7.35,0.98,5.84,3.51
2020Q3,6.16,0.21,1.35,0.82
2020Q2,5.9,0.45,2.86,1.66
2020Q1,5.9,0.08,0.48,0.27
2019Q4,5.81,0.33,2.07,1.16
2019Q3,5.41,0.47,2.97,1.63
2019Q2,4.85,0.4,2.53,1.37
2019Q1,4.85,0.15,0.99,0.51
2018Q4,4.66,0.27,1.79,0.92
2018Q3,4.34,0.37,2.39,1.22
2018Q2,3.9,0.33,2.17,1.11
2018Q1,3.98,0.22,1.47,0.76
2017Q4,3.71,0.43,2.86,1.46
2017Q3,3.22,0.38,2.73,1.36
2017Q2,2.78,0.54,4.19,2.09
2017Q1,2.51,0.19,1.48,0.7
2016Q4,2.3,0.55,4.41,1.96
2016Q3,1.68,0.44,3.61,1.66
2016Q2,1.19,0.11,0.96,0.47
2016Q1,0.62,-0.07,-0.62,-0.31
2015Q4,0.7,-0.22,-1.78,-0.92
2015Q3,0.95,-0.01,-0.05,-0.03
2015Q2,0.96,-0.24,-1.91,-1.05
2015Q1,1.52,-0.22,-1.7,-0.94
2014Q4,1.77,0.01,0.11,0.06
2014Q3,1.75,0.09,0.73,0.38
2014Q2,1.65,0.03,0.23,0.12
