季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,13.54,0.52,3.77,1.5
2020Q4,11.88,0.53,4.01,1.58
2020Q3,10.18,0.36,2.84,1.11
2020Q2,9.02,0.24,1.89,0.73
2020Q1,9.85,0.1,0.79,0.31
2019Q4,9.53,0.1,0.77,0.3
2019Q3,9.21,0.21,1.68,0.65
2019Q2,8.52,0.27,2.07,0.83
2019Q1,9.61,0.22,1.65,0.66
2018Q4,9.11,0.28,2.09,0.84
2018Q3,8.21,0.32,2.52,1.0
2018Q2,7.2,0.08,0.66,0.27
2018Q1,9.81,0.34,2.62,1.08
2017Q4,8.71,0.4,3.13,1.24
2017Q3,7.44,0.53,4.33,1.7
2017Q2,5.75,0.23,1.99,0.76
2017Q1,5.0,0.48,4.22,1.54
2016Q4,3.46,0.17,1.54,0.53
2016Q3,2.9,-1.03,-8.7,-2.94
2016Q2,6.21,-0.21,-1.64,-0.61
2016Q1,10.75,-0.24,-1.67,-0.68
2015Q4,11.51,0.08,0.53,0.22
2015Q3,11.27,0.36,2.59,1.07
2015Q2,10.22,0.46,3.21,1.29
2015Q1,12.91,0.68,4.63,1.75
2014Q4,10.74,0.59,4.2,1.51
2014Q3,8.85,0.54,4.09,1.35
2014Q2,7.13,1.0,8.1,2.54
