季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,21.32,1.54,7.52,5.49
2020Q4,17.85,1.59,8.65,6.25
2020Q3,14.36,1.27,7.84,5.13
2020Q2,11.49,1.06,6.31,4.26
2020Q1,18.26,0.64,3.59,2.73
2019Q4,16.8,1.04,5.99,4.48
2019Q3,14.5,0.98,5.94,3.91
2019Q2,12.28,1.13,6.35,4.27
2019Q1,20.36,0.9,4.72,3.57
2018Q4,18.33,1.16,6.44,4.89
2018Q3,15.72,1.16,6.79,4.64
2018Q2,13.1,1.38,7.68,5.32
2018Q1,19.25,1.0,5.34,4.1
2017Q4,16.99,1.22,7.04,5.39
2017Q3,14.27,1.05,6.47,4.54
2017Q2,11.9,1.01,6.02,4.29
2017Q1,17.54,0.82,4.61,3.6
2016Q4,15.69,0.92,5.42,4.26
2016Q3,13.61,0.92,5.67,4.1
2016Q2,11.54,0.89,5.22,3.84
2016Q1,17.6,0.74,4.09,3.31
2015Q4,15.92,0.91,5.23,4.14
2015Q3,13.98,0.97,6.04,4.39
2015Q2,11.78,0.97,5.67,4.2
2015Q1,17.5,0.71,3.91,3.16
2014Q4,15.89,0.95,5.52,4.43
2014Q3,13.73,0.9,5.59,4.12
2014Q2,11.69,0.92,5.41,4.02
