季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.47,-0.92,-3.94,-2.79
2020Q4,1.74,0.03,0.15,0.1
2020Q3,1.73,0.29,1.23,0.85
2020Q2,1.65,0.12,0.51,0.37
2020Q1,1.76,-0.2,-0.83,-0.62
2019Q4,1.82,-0.11,-0.48,-0.38
2019Q3,1.85,0.16,0.65,0.54
2019Q2,1.81,0.36,1.48,1.21
2019Q1,1.93,0.32,1.3,1.07
2018Q4,1.84,0.29,1.12,0.89
2018Q3,1.76,0.19,0.77,0.56
2018Q2,1.71,0.27,1.12,0.76
2018Q1,1.77,0.2,0.82,0.57
2017Q4,1.72,0.34,1.4,1.07
2017Q3,1.63,0.42,1.78,1.39
2017Q2,1.52,0.18,0.71,0.54
2017Q1,1.82,0.17,0.71,0.55
2016Q4,1.78,2.81,11.02,8.33
2016Q2,1.47,0.42,,
2015Q4,1.49,1.6,6.2,4.71
2015Q2,1.15,3.06,77.33,0.09
2014Q4,1.05,3.25,75.87,0.1
