年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.68,2.12,7.45,6.26,1.92
2019,1.56,2.15,7.65,6.83,1.8
2018,1.41,1.91,6.85,6.13,1.65
2017,1.34,2.0,7.2,6.36,1.8
2016,1.31,2.11,7.67,6.77,1.9
2015,1.21,2.1,8.53,7.44,1.75
2014,1.27,2.77,11.74,9.97,2.15
2013,1.06,3.24,13.7,11.6,1.0
