年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.32,0.47,3.89,2.09,0.3
2019,0.13,-1.61,-12.96,-6.14,0.0
2018,0.73,-1.03,-7.38,-4.4,0.0
2017,1.18,-0.4,-2.65,-1.61,0.0
2016,1.33,-0.56,-3.63,-2.21,0.0
2015,1.53,-0.27,-1.63,-0.92,0.0
2014,2.04,1.41,7.99,3.88,0.6
2013,1.88,1.18,6.45,3.16,0.5
