年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-1.16,-2.77,-32.9,-15.37,0.0
2019,-4.59,-5.65,-45.34,-20.22,0.0
2018,-2.95,-9.4,-44.79,-21.21,0.0
2017,-3.28,-11.9,-38.18,-24.91,0.0
2016,0.89,1.08,2.89,2.45,0.2
2015,1.01,3.01,9.29,6.74,1.5
2014,0.79,3.12,12.93,9.18,2.0
