季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,9.55,0.46,2.03,0.96
2020Q4,9.16,0.51,2.35,1.1
2020Q3,8.72,0.18,0.9,0.42
2020Q2,8.57,0.45,2.23,1.05
2020Q1,8.61,-0.2,-0.98,-0.46
2019Q4,8.78,0.33,1.53,0.73
2019Q3,8.51,0.21,0.98,0.48
2019Q2,8.33,0.15,0.64,0.32
2019Q1,9.06,-0.11,-0.41,-0.21
2018Q4,9.15,0.25,1.18,0.61
2018Q3,8.93,0.44,1.88,0.99
2018Q2,8.56,0.52,2.19,1.2
2018Q1,9.23,0.16,0.72,0.4
2017Q4,9.09,0.47,1.99,1.1
2017Q3,8.7,0.56,2.44,1.35
2017Q2,8.23,0.38,1.7,0.97
2017Q1,8.86,0.06,0.3,0.18
2016Q4,8.8,0.51,2.1,1.24
2016Q3,8.38,0.23,0.98,0.59
2016Q2,8.19,0.55,2.2,1.36
2016Q1,8.43,-0.03,-0.14,-0.09
2015Q4,8.46,0.17,0.69,0.42
2015Q3,8.48,0.48,1.81,1.08
2015Q2,8.08,0.24,0.89,0.54
2015Q1,8.73,0.08,0.31,0.19
2014Q4,8.66,0.13,0.5,0.3
2014Q3,8.55,0.5,1.94,1.13
2014Q2,8.12,0.34,1.32,0.78
