年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,10.16,0.16,0.59,0.55,0.3
2019,10.05,0.03,0.12,0.19,0.3
2018,10.68,1.09,3.93,3.08,0.7
2017,10.19,0.91,3.28,2.59,0.6
2016,10.45,2.11,7.54,5.91,1.2
2015,9.76,2.6,9.54,7.72,1.3
2014,8.57,3.04,11.76,9.28,1.3
2013,7.8,3.08,12.91,9.99,2.2
