季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,357.4,0.37,2.38,0.2
2020Q4,311.8,0.22,1.48,0.13
2020Q3,286.5,0.38,2.57,0.22
2020Q2,240.2,0.36,2.55,0.22
2020Q1,297.8,0.19,1.43,0.12
2019Q4,273.0,0.21,1.45,0.13
2019Q3,248.2,0.31,2.11,0.19
2019Q2,211.3,0.32,2.19,0.2
2019Q1,263.3,0.37,2.52,0.24
2018Q4,221.1,0.14,1.01,0.09
2018Q3,205.5,0.29,2.19,0.19
2018Q2,171.2,0.35,2.57,0.23
2018Q1,245.3,0.33,2.43,0.22
2017Q4,211.0,0.24,1.73,0.16
2017Q3,186.7,0.31,2.37,0.22
2017Q2,150.9,0.3,2.32,0.22
2017Q1,213.2,0.31,2.22,0.21
2016Q4,180.5,0.16,1.18,0.1
2016Q3,167.1,0.31,2.53,0.2
2016Q2,136.3,0.31,2.36,0.19
2016Q1,223.6,0.41,3.1,0.26
2015Q4,188.3,0.17,1.33,0.11
2015Q3,175.0,0.31,2.58,0.21
2015Q2,143.3,0.41,3.25,0.27
2015Q1,118.1,0.49,3.88,0.32
2014Q4,72.92,-0.56,-6.23,-0.46
2014Q3,187.1,0.41,2.97,0.21
2014Q2,148.2,0.46,3.07,0.21
