季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,23.38,0.53,3.39,2.37
2020Q4,20.82,0.31,1.98,1.34
2020Q3,19.39,0.38,2.42,1.62
2020Q2,17.57,0.27,1.73,1.18
2020Q1,18.66,0.2,1.27,0.88
2019Q4,17.71,0.08,0.46,0.32
2019Q3,17.3,0.11,0.71,0.5
2019Q2,16.77,0.11,0.67,0.48
2019Q1,18.74,0.14,0.96,0.68
2018Q4,18.02,-0.11,-0.78,-0.48
2018Q3,18.47,0.23,1.5,1.08
2018Q2,17.34,0.44,2.92,2.06
2018Q1,22.55,0.22,1.43,1.06
2017Q4,21.12,0.19,1.25,0.93
2017Q3,20.45,0.34,2.34,1.69
2017Q2,18.78,0.5,3.17,2.27
2017Q1,23.63,0.32,2.02,1.49
2016Q4,22.19,0.46,2.91,2.07
2016Q3,20.14,0.47,3.02,2.05
2016Q2,18.1,0.59,3.99,2.64
2016Q1,20.7,0.44,2.88,1.96
2015Q4,18.81,0.21,1.49,1.03
2015Q3,17.95,0.59,4.18,2.85
2015Q2,15.42,0.51,3.69,2.48
