年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-4.01,-2.17,-10.33,-1.92,0.0
2019,1.71,0.74,0.62,0.72,0.0
2018,-37.98,-4.21,-36.17,-7.97,0.0
2017,-24.74,-7.78,-31.8,-9.57,0.0
2016,1.67,0.1,7.64,4.11,0.0
2015,1.17,0.01,12.81,6.37,0.0
2014,1.2,0.01,9.61,5.15,0.0
2013,1.05,-2.43,-7.58,-3.57,0.0
