年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,10.67,4.72,19.49,8.78,3.2
2019,6.54,2.15,9.28,4.66,1.32
2018,6.77,3.07,14.54,7.19,2.2
2017,4.25,2.07,10.58,5.45,1.3
2016,2.86,1.11,4.83,2.82,0.8
2015,3.91,2.7,12.98,7.16,1.8
2014,2.85,2.2,11.88,5.97,1.3
2013,2.01,1.4,8.35,3.81,0.76
