年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.58,1.61,3.08,2.56,2.0
2019,6.73,5.63,10.91,8.59,4.15
2018,6.48,7.03,13.65,9.76,5.0
2017,4.92,4.07,7.47,5.1,2.27
2016,4.85,6.05,11.26,8.41,3.5
2015,3.68,3.51,6.39,4.82,3.5
2014,3.38,5.53,11.97,8.68,4.5
2013,3.4,4.86,9.0,6.67,4.0
