年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-0.95,-3.3,-20.93,-11.5,0.0
2019,0.38,0.09,0.9,0.71,0.1
2018,1.04,2.43,16.34,9.93,1.5
2017,0.52,1.36,11.06,6.09,0.5
