季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.47,-0.38,-7.97,-7.34
2020Q4,-2.16,2.31,59.64,45.14
2020Q3,-2.76,-1.0,-35.25,-22.52
2020Q2,-8.87,-0.1,-9.19,-6.91
2020Q1,-8.78,-0.59,-14.96,-12.58
2019Q4,-8.62,-0.26,-18.88,-17.23
2019Q3,-8.38,-0.15,-9.72,-8.99
2019Q2,-8.23,0.02,1.37,1.27
2019Q1,-8.25,-0.26,-14.78,-13.63
2018Q4,-8.01,-0.23,-12.03,-11.25
2018Q3,-7.78,-0.18,-8.05,-7.65
2018Q2,-7.62,-7.07,-109.5,-83.52
2018Q1,-0.004,-0.83,-7.6,-6.13
2017Q4,0.83,-0.08,-0.66,-0.61
2017Q3,0.91,2.07,19.51,17.02
2017Q2,-7.48,-0.14,-1.61,-1.22
2017Q1,-7.34,-0.16,-1.92,-1.42
2016Q4,-7.18,-0.42,-5.01,-3.75
2016Q3,-6.75,-0.02,-0.16,-0.13
2016Q2,-6.73,-0.33,-3.77,-3.08
2016Q1,-6.39,-0.32,-4.01,-3.19
2015Q4,-6.07,-3.94,-44.04,-35.45
2015Q3,-2.22,-0.27,-2.55,-2.13
2015Q2,-1.94,-0.4,-3.81,-3.13
2015Q1,-1.54,-0.25,-2.47,-1.93
2014Q4,-1.3,-0.37,-3.72,-2.8
2014Q3,-0.91,-0.51,-5.17,-4.12
2014Q2,-0.42,-0.3,-2.96,-2.59
