年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,15.3,0.69,3.12,2.04,0.4
2019,14.56,-0.45,-1.37,-0.17,0.0
2018,15.05,0.01,0.59,0.5,0.0
2017,15.38,0.44,1.82,1.29,0.3
2016,15.23,0.67,2.73,1.76,0.3
2015,14.75,0.62,2.49,1.69,0.3
2014,14.56,1.12,4.71,3.1,0.39
