季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,23.52,1.8,2.7,1.3
2020Q4,22.28,0.88,2.04,1.13
2020Q3,20.82,0.74,1.72,0.99
2020Q2,19.58,0.93,2.54,1.39
2020Q1,18.76,0.57,1.27,0.69
2019Q4,17.66,1.12,1.91,1.12
2019Q3,16.34,2.08,4.73,2.67
2019Q2,22.28,-0.7,-1.36,-0.78
2019Q1,25.68,0.83,2.47,1.44
2018Q4,24.92,0.3,0.73,0.45
2018Q3,24.64,-0.1,-0.87,-0.59
2018Q2,24.73,18.73,67.31,35.03
2018Q1,9.35,0.18,0.75,0.28
2017Q4,9.18,0.6,3.48,1.58
2017Q3,8.59,0.63,3.35,1.83
2017Q2,8.07,1.05,5.49,3.26
2017Q1,8.0,0.24,1.17,0.79
2016Q4,7.78,0.2,0.43,0.29
2016Q3,7.87,0.01,0.13,0.08
2016Q2,7.92,-0.35,-5.99,-3.67
2016Q1,8.53,-0.67,-2.5,-1.59
2015Q4,8.93,0.07,0.35,0.23
2015Q3,9.02,0.06,0.24,0.17
2015Q2,8.98,0.17,0.81,0.62
2015Q1,9.9,0.16,0.77,0.6
2014Q4,9.76,0.13,0.8,0.58
2014Q3,9.61,0.35,2.07,1.55
2014Q2,9.17,0.22,1.29,1.03
