季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,11.64,0.31,1.35,0.87
2020Q4,11.19,-1.34,-5.75,-3.69
2020Q3,13.17,-0.32,-1.26,-0.78
2020Q2,13.64,-0.87,-3.34,-2.07
2020Q1,15.64,0.07,0.24,0.16
2019Q4,15.54,-0.06,-0.28,-0.19
2019Q3,15.65,0.1,0.46,0.3
2019Q2,15.51,-0.16,-0.62,-0.39
2019Q1,16.47,0.67,2.49,1.57
2018Q4,15.5,0.64,2.6,1.61
2018Q3,14.55,0.56,2.23,1.29
2018Q2,13.72,-0.33,-1.49,-0.86
2018Q1,14.94,-0.34,-1.65,-1.02
2017Q4,15.39,-0.09,-0.8,-0.49
2017Q3,15.57,0.47,1.61,0.97
2017Q2,14.88,-0.15,-0.97,-0.61
2017Q1,16.86,0.42,1.35,0.84
2016Q4,16.25,-0.31,-1.46,-0.9
2016Q3,16.74,0.58,2.0,1.21
2016Q2,15.89,0.05,-0.14,-0.09
2016Q1,15.81,1.22,3.91,2.23
2015Q4,15.78,0.06,-1.19,-0.67
2015Q3,15.7,0.36,-0.52,-0.28
2015Q2,15.22,-0.23,-3.18,-1.74
2015Q1,17.95,0.46,0.42,0.23
2014Q4,17.31,0.52,1.85,1.04
2014Q3,16.65,0.14,-2.32,-1.28
2014Q2,16.47,-0.24,-2.58,-1.42
