年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.19,3.35,16.6,6.68,2.1
2019,2.81,3.36,17.9,8.73,2.1
2018,2.24,2.88,17.22,8.13,1.7
2017,1.73,1.99,12.91,6.29,1.24
2016,1.43,1.33,8.85,4.51,1.0
2015,1.52,3.03,21.66,10.29,1.5
2014,0.77,1.56,13.0,5.66,0.5
2013,0.64,1.47,12.42,4.8,0.2
2012,0.53,,10.68,4.26,0.0
