年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.16,0.73,5.58,3.89,0.1
2019,-0.1,0.74,6.62,4.96,0.0
2018,-0.39,-0.35,-3.42,-2.42,0.0
2017,-0.24,-0.59,-5.66,-4.4,0.0
2016,-0.67,-1.61,-14.03,-11.3,0.0
2015,-0.37,-0.65,-5.07,-4.16,0.0
2014,-0.47,-1.57,-11.01,-9.63,0.3
2013,0.2,-1.58,-9.86,-8.76,0.0
