季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,54.17,-0.06,-0.22,-0.1
2020Q4,57.51,0.37,1.41,0.69
2020Q3,56.17,0.62,2.44,1.16
2020Q2,53.9,0.56,2.29,1.05
2020Q1,51.82,0.36,1.48,0.69
2019Q4,54.14,0.34,1.38,0.67
2019Q3,52.92,0.61,2.51,1.19
2019Q2,50.68,0.41,1.72,0.81
2019Q1,52.44,0.57,2.4,1.13
2018Q4,50.44,0.07,0.29,0.14
2018Q3,50.22,0.46,1.99,0.92
2018Q2,48.54,0.49,2.08,0.97
2018Q1,50.81,0.53,2.21,1.05
2017Q4,48.07,0.36,1.53,0.72
2017Q3,46.81,0.78,3.4,1.55
2017Q2,43.99,0.63,2.79,1.25
2017Q1,44.97,0.58,2.64,1.18
2016Q4,42.85,0.28,1.31,0.58
2016Q3,41.96,0.57,2.74,1.18
2016Q2,39.89,0.17,0.8,0.34
2016Q1,43.62,0.33,1.54,0.69
2015Q4,42.42,0.45,2.12,0.95
2015Q3,40.94,0.41,1.93,0.85
2015Q2,39.46,1.51,7.19,3.05
2015Q1,37.26,0.64,3.17,1.34
2014Q4,34.92,0.5,2.56,1.09
2014Q3,33.15,0.4,2.09,0.86
2014Q2,31.69,0.32,1.65,0.68
