年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.96,-1.63,-13.67,-2.1,0.0
2019,3.48,3.79,32.47,6.89,1.0
2018,-5.13,-15.39,-86.63,-24.78,0.0
2017,2.53,2.63,9.87,4.11,0.79
2016,2.8,4.27,17.12,7.77,3.2
2015,1.24,1.23,5.26,3.36,0.95
