年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,41.83,15.69,25.04,16.36,8.88
2019,37.57,17.02,31.41,19.34,8.88
2018,26.14,17.79,39.35,23.95,6.95
2017,11.98,8.23,23.25,16.54,2.69
2016,7.5,6.9,20.39,14.62,2.01
2015,4.1,4.02,12.17,8.68,1.46
2014,2.74,3.08,10.72,7.56,1.0
2013,2.25,3.55,15.44,9.95,0.99
