年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.84,6.56,17.38,10.31,3.5
2019,7.53,3.57,10.29,6.59,1.2
2018,6.98,4.4,13.06,8.03,2.3
2017,6.06,2.25,6.98,4.0,2.0
2016,5.42,1.8,5.23,3.06,0.0
