季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,30.04,4.66,7.79,5.23
2020Q4,26.05,3.23,5.82,3.89
2020Q3,23.38,3.55,6.64,4.26
2020Q2,20.34,2.73,4.86,3.21
2020Q1,24.41,2.73,4.83,3.38
2019Q4,22.07,1.77,3.1,2.14
2019Q3,20.66,2.47,4.53,3.04
2019Q2,18.54,2.83,5.62,3.82
2019Q1,20.96,1.67,3.62,2.56
2018Q4,19.52,1.41,3.13,2.19
2018Q3,18.72,2.12,4.9,3.27
2018Q2,16.9,1.48,3.37,2.32
2018Q1,18.56,0.52,1.14,0.84
2017Q4,17.78,0.64,1.42,1.02
2017Q3,17.28,1.13,2.59,1.76
2017Q2,16.31,0.92,2.04,1.42
2017Q1,19.83,1.01,2.15,1.52
2016Q4,18.97,1.53,3.36,2.36
2016Q3,17.72,1.17,2.66,1.83
2016Q2,16.72,0.96,2.15,1.5
2016Q1,20.2,1.01,2.17,1.6
2015Q4,19.34,1.23,2.72,1.98
2015Q3,18.32,1.77,4.03,2.8
2015Q2,16.81,0.76,1.61,1.15
2015Q1,20.38,1.31,2.67,2.01
2014Q4,19.27,1.67,3.46,2.53
2014Q3,17.85,2.16,4.72,3.24
2014Q2,16.0,1.39,2.93,2.07
